Province,Sector,Project Number,Name,Amount
NORTH WEST,SPORTS,77143,Molotsi Primary School,298989.67
NORTH WEST,SPORTS,77145,Marapo-A-Thutlwa Primary School,248784.8
NORTH WEST,SPORTS,77149,Kebinelang Middle School,249490.01
NORTH WEST,SPORTS,77189,L.D Matshego Primary School,251372.53
NORTH WEST,SPORTS,77192,Treasure Trove Public School,50000.0
NORTH WEST,SPORTS,77193,Senteng Primary School,291000.0
NORTH WEST,SPORTS,77198,Modimola Primary School,300000.0
NORTH WEST,SPORTS,77205,Bodiri Primary School,300000.0
NORTH WEST,SPORTS,77208,Maloneys Eye Primary School,261686.43
NORTH WEST,SPORTS,77230,Kitlanang Middle School,249869.31
NORTH WEST,SPORTS,77239,Kgokgole Primary School,299800.0
NORTH WEST,SPORTS,77241,Gaegane Primary School,300000.0
NORTH WEST,SPORTS,77269,Moncho Primary School,300000.0
NORTH WEST,SPORTS,77291,Kalkbank Primary School,248449.52
NORTH WEST,SPORTS,77332,Ramadile Priamry School,300000.0
NORTH WEST,SPORTS,77341,Kgononyane High School,300000.0
NORTH WEST,SPORTS,77342,Tlale Primary School,300000.0
NORTH WEST,SPORTS,77375,Onane Lower and Higher  Primary School,300000.0
NORTH WEST,SPORTS,77743,Thusang Primary School,298680.5
NORTH WEST,SPORTS,77744,Phetogo Primary School,296989.47
NORTH WEST,SPORTS,77749,Bafedile Secondary School,50063.56
NORTH WEST,SPORTS,77797,Nkukise Primary School,300000.0
NORTH WEST,SPORTS,77798,J.D Mosiah Primary School,295000.0
NORTH WEST,SPORTS,77822,Mothle Primary School,49326.75
NORTH WEST,SPORTS,77826,Morokweng Primary School,40000.0
NORTH WEST,SPORTS,77833,Freedom Park Secondary School,299000.0
NORTH WEST,SPORTS,77837,Vukuzenzele Primary School,298990.0
NORTH WEST,SPORTS,77839,Bophela Public School,185600.0
NORTH WEST,SPORTS,77847,Montsana Primary School,300000.0
NORTH WEST,SPORTS,77848,Motshabaesi Intermediate School,300000.0
NORTH WEST,SPORTS,77851,Ditaelong Public Primary School,300000.0
NORTH WEST,SPORTS,77852,Kanana Secondary School,225000.0
NORTH WEST,SPORTS,77853,Alabama Primary School,225000.0
NORTH WEST,SPORTS,77905,Majabe  Primary School,300000.0
NORTH WEST,SPORTS,77906,Moedwil Combined School,300000.0
NORTH WEST,SPORTS,77912,Ikatisong Secondary School,300000.0
NORTH WEST,SPORTS,77914,Manogelo Primary School,300000.0
NORTH WEST,SPORTS,77918,Matlhare Mokautu High School,296620.52
NORTH WEST,SPORTS,77925,Bakubung Intermediate School,300000.0
NORTH WEST,SPORTS,77926,Maruapula Secondary School,300000.0
NORTH WEST,SPORTS,77932,Phera Primary School,300000.0
NORTH WEST,SPORTS,77935,Mokgojwa Combined School,300000.0
NORTH WEST,SPORTS,77937,Motswedi Secondary School,300000.0
NORTH WEST,SPORTS,78126,Hakboslaagte Primary School,50000.0
NORTH WEST,SPORTS,78148,PP Phaladi Primary School,288000.0
NORTH WEST,SPORTS,78151,Segakwana Primary School,270639.0
NORTH WEST,SPORTS,78160,Moitsemang Primary School,288390.3
NORTH WEST,SPORTS,79846,Victory Primary School,249904.0
NORTH WEST,SPORTS,80265,Buffelsvlei Intermediate School,300000.0
WESTERN CAPE,ARTS,72579,Cape Philharmonic Orchestra,1300000.0
WESTERN CAPE,ARTS,56386,Comet Corporation,462407.6
WESTERN CAPE,ARTS,12474,Bergrivier Municipality,384000.0
WESTERN CAPE,ARTS,17886,Kranshoek Griqua Community Trust,100000.0
WESTERN CAPE,ARTS,34842,West Coast Fossil Park Trust,2.2E7
WESTERN CAPE,ARTS,34842,West Coast Fossil Park Trust,2.2E7
WESTERN CAPE,ARTS,43239,Overstrand Conservation Foundation,1272647.0
WESTERN CAPE,ARTS,43321,Artscape,1600000.0
WESTERN CAPE,ARTS,43409,The Hout Bay Music Project Trust,1116067.0
WESTERN CAPE,ARTS,44044,Deaf Community of Cape Town,676250.0
WESTERN CAPE,ARTS,44361,Bayworld Centre for Research & Education,382800.0
WESTERN CAPE,ARTS,54620,Jazzart Dance Theatre,1344180.6
WESTERN CAPE,ARTS,55307,Nants'ingqayi Art Development,359178.8
WESTERN CAPE,ARTS,55859,Arts & Ubuntu Trust,4029090.0
WESTERN CAPE,ARTS,55948,Zeekoevlei Environmental Education Programme,52534.0
WESTERN CAPE,ARTS,56117,Elgin Learning Foundation,600000.0
WESTERN CAPE,ARTS,56129,Cape Craft & Design Institute,1152000.0
WESTERN CAPE,ARTS,56140,Western Cape Primary Science Prog Trust,475000.0
WESTERN CAPE,ARTS,56276,Magnet Theatre Educational Trust,1400000.0
WESTERN CAPE,ARTS,56280,The Zandvlei Trust,178023.24
WESTERN CAPE,ARTS,56370,Encounters Training & Development Institute,400000.0
WESTERN CAPE,ARTS,56379,Labour Research Service,242400.0
WESTERN CAPE,ARTS,56418,Cape Town International Ballet Competition,270000.0
WESTERN CAPE,ARTS,56449,Harlequin Foundation,582000.0
WESTERN CAPE,ARTS,56475,Community Plough Back Movement,178827.24
WESTERN CAPE,ARTS,56477,Cape Film Commision,300000.0
WESTERN CAPE,ARTS,56507,South African Wine Industry,150000.0
WESTERN CAPE,ARTS,56520,African Arts Institute,1200000.0
WESTERN CAPE,ARTS,56605,Khwa TTU San Cult & Educ Centre,939280.0
WESTERN CAPE,ARTS,59065,Sustainability Institute Trust,476880.0
WESTERN CAPE,ARTS,59273,Artscape,1600000.0
WESTERN CAPE,ARTS,72591,Ikapa Dance Theatre Productions,900000.0
WESTERN CAPE,ARTS,72642,Cape West Coast Biosphere Reserve,420000.0
WESTERN CAPE,ARTS,72665,One City Events Company,570000.0
WESTERN CAPE,ARTS,72710,Inclusive Education Western Cape,528178.4
WESTERN CAPE,ARTS,72823,Camphill Farm Community Hermanus,495675.56
WESTERN CAPE,ARTS,72871,Qolothani Makhosikazi Social & Cultural Services,1093196.68
WESTERN CAPE,ARTS,72888,Intsika Yolwazi,290100.0
WESTERN CAPE,ARTS,72969,Abalimi,270000.0
WESTERN CAPE,ARTS,72973,Early Learning Foundation,291720.0
WESTERN CAPE,ARTS,72979,Boland Arts & Culture Centre,493198.01
WESTERN CAPE,ARTS,73018,Rainbow Arts Organisation,2700000.0
WESTERN CAPE,ARTS,73025,Magnet Theatre Educational Trust,760000.0
WESTERN CAPE,ARTS,73027,Landmark Foundation Trust,200000.0
WESTERN CAPE,ARTS,73033,The Community Media Trust,570000.0
WESTERN CAPE,ARTS,73064,Biblionef South Africa,425000.0
WESTERN CAPE,ARTS,73067,Bishopscourt Village Residents Association,99876.0
WESTERN CAPE,ARTS,73121,Heritage Western Cape,570000.0
WESTERN CAPE,ARTS,73124,Assitej South Africa,900000.0
WESTERN CAPE,ARTS,73139,South African Older Person's Forum,1476851.85
WESTERN CAPE,ARTS,73164,Chaeli Campaign,625400.0
WESTERN CAPE,ARTS,73188,Institute for The Blind Industuries,569992.2
WESTERN CAPE,ARTS,73331,Zakheni Arts Therapy Foundation,250000.0
WESTERN CAPE,ARTS,73338,Institute for Blind - Pioneer Printers,644670.0
WESTERN CAPE,ARTS,73389,St. Luigi Scrosoppi Sorgsentrum,393000.0
WESTERN CAPE,ARTS,73390,Educational Support Services Trust,665000.0
WESTERN CAPE,ARTS,73398,The Pinnacle Point Beach And Golf Resort Conservation Trust,570000.0
WESTERN CAPE,ARTS,73410,Mothertongue Project,760000.0
WESTERN CAPE,ARTS,73459,Masakhane Youth Centre,270000.0
WESTERN CAPE,ARTS,73465,Persona Doll Training South Africa,1083903.6
WESTERN CAPE,ARTS,73466,Southern Cape Land Committee Trust,210000.0
WESTERN CAPE,ARTS,73488,Masithandane,570000.0
WESTERN CAPE,ARTS,73495,Trauma Centre for Victims of Violence & Torture,270000.0
WESTERN CAPE,ARTS,73497,Koue Bokkeveld Opleidingsentrum,87432.0
WESTERN CAPE,ARTS,73502,Film Mentorship and Training,570000.0
WESTERN CAPE,ARTS,73515,Jikeleza Dance Project,299898.0
WESTERN CAPE,ARTS,73519,Cape Mental Health Society,102122.0
WESTERN CAPE,ARTS,73521,Surplus People Project,403573.0
WESTERN CAPE,ARTS,73529,Centre for Environmental Rights,450000.0
WESTERN CAPE,ARTS,73533,Livingit,570000.0
WESTERN CAPE,ARTS,73555,De La Bat Skool,730990.96
WESTERN CAPE,ARTS,73595,South African Ostrich Business Chamber,570000.0
WESTERN CAPE,ARTS,73605,College of Magic,270000.0
WESTERN CAPE,ARTS,73618,Edu Compass Community Development Services,570000.0
WESTERN CAPE,ARTS,73628,Harlequin Foundation,900000.0
WESTERN CAPE,ARTS,73631,Cape Dance Company,960000.0
WESTERN CAPE,ARTS,73635,Cape of Good Hope SPCA,420026.35
WESTERN CAPE,ARTS,73638,Bridging Ages Western Cape,270000.0
WESTERN CAPE,ARTS,73643,LunchBox Theatre,300000.0
WESTERN CAPE,ARTS,73653,South African Association for Jazz Education,255000.0
WESTERN CAPE,ARTS,73662,Iziko Museums of South Africa,2400000.0
WESTERN CAPE,ARTS,73692,Hands Of Honour,395401.0
WESTERN CAPE,ARTS,73711,Human Rights Media Centre,480032.0
WESTERN CAPE,ARTS,73781,Western Cape Street Bands,1999996.0
WESTERN CAPE,ARTS,73785,Cape Education Trst,400233.0
WESTERN CAPE,ARTS,73838,Oasis Association,250000.0
WESTERN CAPE,ARTS,73845,Klein Karoo Nasionale Kunstefees,570000.0
WESTERN CAPE,ARTS,73855,Educo Trust of Africa,381762.0
WESTERN CAPE,ARTS,73888,District Six Museum Foundation,1058700.0
WESTERN CAPE,ARTS,73916,Amy Biehl Foundation Trust,570000.0
WESTERN CAPE,ARTS,73921,The Cape Town Carnival Trust,900000.0
WESTERN CAPE,ARTS,74036,Elgin Learning Foundation,570000.0
WESTERN CAPE,ARTS,74105,Hope Africa Foundation,270000.0
WESTERN CAPE,ARTS,74107,AREPP Educational Trust,570000.0
WESTERN CAPE,ARTS,74139,Youth Media Development Movement,570000.0
WESTERN CAPE,ARTS,74275,Blanco Laerskool Skoolfonds,200000.0
WESTERN CAPE,ARTS,74341,National Institute for the Deaf,1200000.0
WESTERN CAPE,ARTS,74375,Dance for All,900000.0
WESTERN CAPE,ARTS,74396,Breadline Africa (RSA),1436536.0
WESTERN CAPE,ARTS,74639,Pascap  Trust,300000.0
WESTERN CAPE,ARTS,74694,Community Arts Association,323749.97
WESTERN CAPE,ARTS,74697,South African Childrens Home,56623.0
WESTERN CAPE,ARTS,74714,Cape Heart Comm & Educ Theatre,570000.0
WESTERN CAPE,ARTS,74750,Media Peace Centre,570000.0
WESTERN CAPE,ARTS,74784,Rainbow Arts Organisation,760000.0
WESTERN CAPE,ARTS,74805,The South African National Dance Trust,569670.0
WESTERN CAPE,ARTS,74811,National Association of Child Care Workers,498000.0
WESTERN CAPE,ARTS,74823,Steelband Project,258667.88
WESTERN CAPE,ARTS,86011,Kibbutz El-Shammah,1602554.4
WESTERN CAPE,ARTS,86011,Kibbutz El-Shammah,1068369.2
WESTERN CAPE,CHARITIES,33497,Caring Light,100000.0
WESTERN CAPE,CHARITIES,50832,Capoeira Educational Youth Association,122621.0
WESTERN CAPE,CHARITIES,53585,South African Wine Industry,165000.0
WESTERN CAPE,CHARITIES,59132,The Academy for Adults With Autism,60580.0
WESTERN CAPE,CHARITIES,65551,Mount Pleasant Gesondheid en Welsyn Komittee,127674.0
WESTERN CAPE,CHARITIES,66077,Tehillah Community Collaborative,896000.0
WESTERN CAPE,CHARITIES,66439,Early Years Services,554188.0
WESTERN CAPE,CHARITIES,66874,Call To Serve Community Care,386000.0
WESTERN CAPE,CHARITIES,67330,Mercy Ships,366000.0
WESTERN CAPE,CHARITIES,67545,Disabled People South Africa,3843295.0
WESTERN CAPE,CHARITIES,67665,Community Keepers,175125.0
WESTERN CAPE,CHARITIES,68078,Change A Nation Sport Development,137000.0
WESTERN CAPE,CHARITIES,68136,BADISA,1479868.0
WESTERN CAPE,CHARITIES,68360,SA National Council Child & Family Welfare,3060990.0
WESTERN CAPE,CHARITIES,68634,The Callie en Monique Trust-Matla a Bana,136000.0
WESTERN CAPE,CHARITIES,68692,The Hospice Palliative Care Association of South Africa,3088274.0
WESTERN CAPE,CHARITIES,68939,Siyazama Disabled Self-Help Association,163000.0
WESTERN CAPE,CHARITIES,69310,The Social Change Assistance Trust,183000.0
WESTERN CAPE,CHARITIES,69393,The Sozo Foundation Trust,128000.0
WESTERN CAPE,CHARITIES,69448,Umnyama,186000.0
WESTERN CAPE,CHARITIES,69473,BPW Outeniqua Refuge,179690.0
WESTERN CAPE,CHARITIES,69539,Child & Family Care Society of The Sandveld,427750.0
WESTERN CAPE,CHARITIES,69593,Cederberg Matzikama Aids Networks,213000.0
WESTERN CAPE,CHARITIES,69595,Emmanuel Services Centre for Older Person,38194.0
WESTERN CAPE,CHARITIES,69631,ACVV Franschhoek,594000.0
WESTERN CAPE,CHARITIES,69642,Vera School for Autistic Learners,500000.0
WESTERN CAPE,CHARITIES,69681,Ubuntu Africa Child Healthcare,190000.0
WESTERN CAPE,CHARITIES,69721,Sonstraal Dienssentrum Bejaardegroep,63681.0
WESTERN CAPE,CHARITIES,69771,Thembeka Educare,136052.0
WESTERN CAPE,CHARITIES,69849,Desmond Tutu Hiv Foundation,503200.0
WESTERN CAPE,CHARITIES,69860,Wordworks,178500.0
WESTERN CAPE,CHARITIES,69902,Stellemploy-(Stellenbosch Werknemer),313275.0
WESTERN CAPE,CHARITIES,69932,Lisa Educare Centre,237800.0
WESTERN CAPE,CHARITIES,69955,Silwerjare Klub vir Bejaardes,314634.0
WESTERN CAPE,CHARITIES,69984,Vukuhambe Association for the Multi Disabled,145384.0
WESTERN CAPE,CHARITIES,70116,Karoo SPCA,335106.0
WESTERN CAPE,CHARITIES,70311,The Nonceba Centre Trust,304106.0
WESTERN CAPE,CHARITIES,70376,Amy Biehl Foundation Trust,999947.0
WESTERN CAPE,CHARITIES,70679,Ruth First Educare Centre,144050.0
WESTERN CAPE,CHARITIES,70685,South African Faith and Family Institute,72500.0
WESTERN CAPE,CHARITIES,70708,Charity of Choice,348889.0
WESTERN CAPE,CHARITIES,70745,OWL Haven Shelter,802000.0
WESTERN CAPE,CHARITIES,70793,The Service Dining Rooms,132250.0
WESTERN CAPE,CHARITIES,70795,Overstrand Association for Persons with Disabilities,146330.0
WESTERN CAPE,CHARITIES,70879,The Early Education Centre,146900.0
WESTERN CAPE,CHARITIES,70886,Children's Resource Centre,273400.0
WESTERN CAPE,CHARITIES,70922,Sisanda Fundaytion,31675.0
WESTERN CAPE,CHARITIES,70923,Volunteer Wildfire Services,474116.0
WESTERN CAPE,CHARITIES,70938,Threewaterskloof Agency for Social Transformation & Economic Development,85700.0
WESTERN CAPE,CHARITIES,70938,Threewaterskloof Agency for Social Transformation & Economic Development,85700.0
WESTERN CAPE,CHARITIES,70951,Jo-Dolphin Special Care Centre,250.0
WESTERN CAPE,CHARITIES,70955,Ikhayalethemba Project,605439.0
WESTERN CAPE,CHARITIES,70976,Newkidz On the Block,235850.0
WESTERN CAPE,CHARITIES,70979,Triangle Project,455300.0
WESTERN CAPE,CHARITIES,71002,Winnie Madikizela Mandela Home for the Aged,62845.0
WESTERN CAPE,CHARITIES,71013,Grootbos Green Futures Foundation,171200.0
WESTERN CAPE,CHARITIES,71021,Eve's place of hope,102239.0
WESTERN CAPE,CHARITIES,71023,Witzenberg Community Care,164123.0
WESTERN CAPE,CHARITIES,71082,Treatment Action Campaign(TAC),740000.0
WESTERN CAPE,CHARITIES,71100,Where Rainbows Meet Training & Development Foundation,110875.0
WESTERN CAPE,CHARITIES,71394,Smurfies Pre School Centre,188250.0
WESTERN CAPE,CHARITIES,71486,The Bitou 10 Education And Development Foundation,348185.0
WESTERN CAPE,CHARITIES,71518,Noxolo Educare,140057.0
WESTERN CAPE,CHARITIES,71761,The Valleys and Mountains Development Foundation,119500.0
WESTERN CAPE,CHARITIES,72382,Woelwater Kleuterskool,112750.0
WESTERN CAPE,CHARITIES,72424,Boland Hospice,614412.0
WESTERN CAPE,CHARITIES,72724,Alhambra Speelskool,66250.0
WESTERN CAPE,CHARITIES,75023,St. Luigi Scrosoppi Sorgsentrum,198800.0
WESTERN CAPE,CHARITIES,85942,The SA Red Cross Air Mercy Service Trust,1.5E7
WESTERN CAPE,CHARITIES,86315,NICRO,5000000.0
WESTERN CAPE,CHARITIES,88763,Ilitha Labantu,3100000.0
WESTERN CAPE,CHARITIES,72804,Botrivier Advice & Development Centre,465017.0
WESTERN CAPE,MISCELLANEOUS,75058,Dementia SA,1832392.0
WESTERN CAPE,MISCELLANEOUS,75613,Phambili Spirit Sister,1680030.0
WESTERN CAPE,MISCELLANEOUS,80188,Rainbow Arts Organisation,1197000.0
WESTERN CAPE,MISCELLANEOUS,83605,Institute for Blind - Pioneer Printers,159500.0
WESTERN CAPE,MISCELLANEOUS,85965,Friemersheim Ontwikkelingsverenigin,1500000.0
WESTERN CAPE,SPORTS,25521,City of Cape Town,1500000.0
WESTERN CAPE,SPORTS,32378,South African Rugby Football Union,896000.0
WESTERN CAPE,SPORTS,32844,Western Cape Canoe Union,1000000.0
WESTERN CAPE,SPORTS,39593,Rondebosch Boys High School,400000.0
WESTERN CAPE,SPORTS,39721,College of Cape Town,426325.0
WESTERN CAPE,SPORTS,46398,Boland Amateur Kickboxing Association,400000.0
WESTERN CAPE,SPORTS,46401,False Bay College,980400.0
WESTERN CAPE,SPORTS,46465,Boland Kollege,400000.0
WESTERN CAPE,SPORTS,46513,Bitou Municipality,2000000.0
WESTERN CAPE,SPORTS,46567,Athletics South Western Districts,1020000.0
WESTERN CAPE,SPORTS,46691,South African Cycling Federation,4325953.0
WESTERN CAPE,SPORTS,46691,South African Cycling Federation,4325954.0
WESTERN CAPE,SPORTS,46715,South African Rugby Football Union,1.0E7
WESTERN CAPE,SPORTS,46888,Glendale Secondary School,302298.61
WESTERN CAPE,SPORTS,47084,Athlone School for the Blind,99075.0
WESTERN CAPE,SPORTS,47215,Vredendal Golf Club,50000.0
WESTERN CAPE,SPORTS,47700,Pacaltsdorp Primary School,300000.0
WESTERN CAPE,SPORTS,48472,Tafelsig Primary School,100000.0
WESTERN CAPE,SPORTS,48791,Bel-El School,180000.0
WESTERN CAPE,SPORTS,61066,Laerskool Gericke,99990.0
WESTERN CAPE,SPORTS,61519,Elsies River High School,52285.0
WESTERN CAPE,SPORTS,61876,Sailing South Africa,500000.0
WESTERN CAPE,SPORTS,61878,Sailing South Africa,1200000.0
WESTERN CAPE,SPORTS,61879,Sailing South Africa,1000000.0
WESTERN CAPE,SPORTS,62099,Sans Souci Gilrs High School,100696.55
WESTERN CAPE,SPORTS,62132,Hermanus High School,100000.0
WESTERN CAPE,SPORTS,62451,Sports Science Institute of South Africa,1000000.0
WESTERN CAPE,SPORTS,62513,Fezekile Secondary School,97953.49
WESTERN CAPE,SPORTS,62821,Milnerton Aquatic Club,47660.0
WESTERN CAPE,SPORTS,62833,University of Stellenbosch,1124359.0
WESTERN CAPE,SPORTS,62980,Roberston Atletiek Klub,224500.0
WESTERN CAPE,SPORTS,63015,William Llyod Primary School,100000.0
WESTERN CAPE,SPORTS,63021,Western Province Softball Federation,1000000.0
WESTERN CAPE,SPORTS,63033,University of the Western Cape,580000.0
WESTERN CAPE,SPORTS,63119,Western Province Cricket Association,1000000.0
WESTERN CAPE,SPORTS,63154,Flippers Swimming Club,200000.0
WESTERN CAPE,SPORTS,63174,Portewouters Pre- Primary School,102100.0
WESTERN CAPE,SPORTS,63202,Lower Paarl Rugby- Football Club,129820.0
WESTERN CAPE,SPORTS,63311,SAFA Cape Winelands,499998.0
WESTERN CAPE,SPORTS,63316,Cape Town Gymnastic Association,389780.0
WESTERN CAPE,SPORTS,63387,Kosie De Wet Primary School,100000.0
WESTERN CAPE,SPORTS,63490,Van Reede Primary School,100880.0
WESTERN CAPE,SPORTS,63792,Hessequa Municipality,527250.0
WESTERN CAPE,SPORTS,63867,Albertinia High School,106570.0
WESTERN CAPE,SPORTS,63898,De Rust Primere School,104753.0
WESTERN CAPE,SPORTS,63938,Amy Biehl Foundation Trust,35727.0
WESTERN CAPE,SPORTS,64477,University of Cape Town,1203863.0
WESTERN CAPE,SPORTS,64549,Primrose Park Football Club,100000.0
WESTERN CAPE,SPORTS,64584,Queens Park Football Club,100715.0
WESTERN CAPE,SPORTS,64584,Queens Park Football Club,100715.0
WESTERN CAPE,SPORTS,64632,First National Rangers St. Agnes FC,100715.0
WESTERN CAPE,SPORTS,64644,Nederburg Primary School,107195.0
WESTERN CAPE,SPORTS,64685,Crusaders Rugby Football,101490.0
WESTERN CAPE,SPORTS,64776,Ceres Athletic Club,200000.0
WESTERN CAPE,SPORTS,64826,Young Peoples Rugby Football Club,88436.25
WESTERN CAPE,SPORTS,65478,Boland Athletics,1365000.0
WESTERN CAPE,SPORTS,72604,Franskraal Bowling Club,200000.0
WESTERN CAPE,SPORTS,72796,Sinenjongo High School,100010.0
WESTERN CAPE,SPORTS,75292,Boland Athletics,1678800.0
WESTERN CAPE,SPORTS,76695,Stellenbosch & District Coronation RFC,192440.0
WESTERN CAPE,SPORTS,76707,Zeekoevlei Yacht Club Sailing Fund,198643.96
WESTERN CAPE,SPORTS,78032,Rooiberg SSKV Primer,243848.28
WESTERN CAPE,SPORTS,78049,Mseki Primary School,50181.95
WESTERN CAPE,SPORTS,78054,Siyazingisa Primary School,287236.3
WESTERN CAPE,SPORTS,78067,Gelukshoop NGK Primer,300000.0
WESTERN CAPE,SPORTS,78832,Alexandria Primary School,299986.0
WESTERN CAPE,SPORTS,78867,Riebeeck Valley Special School,300000.0
WESTERN CAPE,SPORTS,79065,Porterville Rugby Club,177954.0
WESTERN CAPE,SPORTS,79287,Knysna Yacht Club,182800.0
WESTERN CAPE,SPORTS,79999,Wheatfield Bowling Club,200000.0
WESTERN CAPE,SPORTS,80304,Steenvliet Primary School,298999.0
WESTERN CAPE,SPORTS,80741,South African Gymnastics Federation,1200000.0
WESTERN CAPE,SPORTS,80857,Sailing South Africa,1200000.0
WESTERN CAPE,SPORTS,80858,South African Rugby Football Union,600000.0
WESTERN CAPE,SPORTS,81069,Surfing South Africa,599000.0
WESTERN CAPE,SPORTS,8107,SAFA Oudtshoorn,60095.0
WESTERN CAPE,SPORTS,81438,Grassroot Soccer South Africca,3748497.0
WESTERN CAPE,SPORTS,84715,Excelsior VGK Primary School,50761.24
