Date,Project,Name,Province,Sector,Amount
2017-06-21,94903,MKHONDO PEER EDUCATORS,MP,CHARITIES,80000.0
2017-07-20,94904,READIRA COMMUNITY PROJECT,NW,CHARITIES,71586.0
2017-05-05,94907,MMARONA EARLY LEARNING CENTRE,NW,CHARITIES,300000.0
2017-07-07,94910,REAGODISA DAY CARE CENTRE,NW,CHARITIES,53000.0
2018-01-09,94912,THOKOZANE PRE-SCHOOL,MP,CHARITIES,85000.0
2018-01-09,94913,SHATLENG PRE SCHOOL,MP,CHARITIES,55000.0
2017-08-25,94915,COTTONDALE DISABILITY CENTRE,MP,CHARITIES,234739.0
2017-08-21,94919,SILETSIMPILO PEER EDUCATION,MP,CHARITIES,82280.0
2018-03-16,94925,ZAMANI HOME BASED CARE,MP,CHARITIES,100000.0
2017-08-21,94935,LEHLAKA EARLY LEARNING CENTRE,MP,CHARITIES,120500.0
2018-02-09,94936,PROJECT SUPPORT ASSOCIATION SOUTHERN AFRICA,MP,CHARITIES,165500.0
2017-04-21,94937,CEBELIHLE DROP-IN CENTRE,MP,CHARITIES,102761.0
2017-04-21,94945,RONALDSEY COMMUNITY HOME BASED CARE,MP,CHARITIES,140000.0
2018-03-16,94947,THE NATIONAL INSTITUTE COMMUNITY DEVELOPMENT AND MANGEMENT TRUST(NICDAM),GP,CHARITIES,119500.0
2017-12-20,94950,GREATER SOWETO ASSOCIATION FOR EARLY CHILDHOOD DEVELOPMENT,GP,CHARITIES,135410.0
2017-05-12,94954,MTHUNZINI DAY CARE CENTRE,MP,CHARITIES,47893.5
2018-01-31,94955,BUKHOSI BETHU SERVICE CENTRE,MP,CHARITIES,120000.0
2017-04-21,94959,MAGUBHA SERVICES CENTRE,MP,CHARITIES,109698.0
2018-02-23,94961,MISOKUHLE OLD AGE CARE CENTRE,MP,CHARITIES,103000.0
2017-04-21,94965,PFUNANI HOME BASED CARE,MP,CHARITIES,120239.5
2018-03-29,94968,LONDEKA DAY CARE CENTER,MP,CHARITIES,86000.0
2017-04-21,94976,THE WORSHIPPERS COMMUNITY PROJECTS,MP,CHARITIES,121000.0
2018-02-09,94978,CRESELDAH EDUCATIONAL FOUNDATIONS,MP,CHARITIES,96699.0
2018-02-23,94979,HARDROCK ACADEMY OF LEADERSHIP TRAINING,GP,CHARITIES,107000.0
2017-10-13,94982,IKHWEZI-KAGISANO DISABLE ASSOCIATION,MP,CHARITIES,64300.0
2018-02-28,94984,KWA-THEMA STIMULATION,GP,CHARITIES,140000.0
2017-07-20,94991,OLERATO CRECHE,NW,CHARITIES,87000.0
2018-02-28,94997,ENJABULWENI NUSERY SCHOOL,GP,CHARITIES,94231.0
2017-05-03,94998,KGOLOKGOLO EDUCARE CENTRE,MP,CHARITIES,66550.0
2017-07-20,95000,MPHO YA BANA EARLY LEARNING CENTRE,NW,CHARITIES,146087.0
2017-06-21,95002,REMMOGO DAY CARE CENTRE,NW,CHARITIES,150000.0
2017-12-20,95005,MAMELLO DAY CARE CENTRE,GP,CHARITIES,115400.0
2017-08-01,95015,KHOANE PRE SCHOOL,MP,CHARITIES,184698.0
2017-06-21,95019,IKAGENG EARLY LEARNING CENTRE,NW,CHARITIES,90000.0
2017-12-20,95025,ARISE AND SHINE DROP IN CENTRE,GP,CHARITIES,112180.0
2017-04-21,95026,UNITING REFORMED HOME BASED CARE,MP,CHARITIES,119232.0
2018-02-09,95027,THAKANENG PRE-SCHOOL,NW,CHARITIES,130092.0
2017-12-05,95031,HARMONY PARK HOMEBASED CARE,MP,CHARITIES,134000.0
2017-12-14,95039,LAPOLOGA DAY CARE CENTRE,NW,CHARITIES,118503.0
2017-05-03,95042,AGANANG COMMUNITY CENTRE,NW,CHARITIES,125600.0
2017-12-14,95042,AGANANG COMMUNITY CENTRE,NW,CHARITIES,100000.0
2018-01-29,95044,FUTURE GENERATION DAY CARE CENTRE,GP,CHARITIES,120129.0
2017-11-14,95045,BOPANG DAY CARE CENTRE,NW,CHARITIES,119115.0
2018-01-29,95049,BABELEGI PRE-SCHOOL,GP,CHARITIES,100000.0
2017-05-12,95050,EYETHU DAGGAKRAAL YOUTH CENTRE,MP,CHARITIES,124420.0
2017-08-25,95052,KAGISANO DAY CARE CENTRE,NW,CHARITIES,62000.0
2018-03-26,95063,SAVF VENTERSDORP OUETEHUIS,NW,CHARITIES,563000.0
2017-05-05,95071,LESEDI EARLY LEARNING CENTRE,NW,CHARITIES,45000.0
2017-06-21,95076,SETSHABA CRECHE,NW,CHARITIES,42000.0
2018-03-05,95078,BOITUMELO DAY CARE & PRE-SCHOOL,GP,CHARITIES,116950.0
2017-11-17,95085,BAMBANANI SERVICE CENTRE,MP,CHARITIES,59300.0
2017-05-11,95086,PHATSIMO DAY CARE CENTRE,NW,CHARITIES,427000.0
2017-11-17,95086,PHATSIMO DAY CARE CENTRE,NW,CHARITIES,50000.0
2017-12-20,95101,ST.MARTIN DE PORRES HOME BASED CARE HIV/AIDS PROJECT,GP,CHARITIES,119800.0
2018-01-09,95104,HOUSE OF CHILDREN DAYCARE CENTRE,GP,CHARITIES,116000.0
2018-02-28,95108,THUTHUKA DAY CARE CENTRE,GP,CHARITIES,137286.0
2018-03-26,95110,LUVHUNO PROJECT,GP,CHARITIES,117600.0
2017-05-11,95112,ELIM MOTSWEDI HOSPICE,NW,CHARITIES,280000.0
2017-08-17,95115,PHENYO EARLY LEARNING CENTRE,NW,CHARITIES,79260.0
2017-05-11,95121,KGAKOLOLO EARLY LEARNING CENTRE,NW,CHARITIES,50000.0
2018-01-09,95122,THOLAKELE CENTRE OF HOPE,GP,CHARITIES,97000.0
2017-07-07,95127,KGALALELO DAY CARE CENTRE,NW,CHARITIES,115000.0
2017-07-20,95141,ATTA-ELE-ROI (NGO),NW,CHARITIES,117400.0
2018-03-16,95141,ATTA-ELE-ROI,NW,CHARITIES,100000.0
2017-05-11,95147,BOPHELO PELE HOME BASED CARE,NW,CHARITIES,70349.0
2017-09-28,95155,MODIMO O LERATO DAY CARE,NW,CHARITIES,179030.0
2017-12-14,95160,TKSO OLD AGE HOME AND DAY CARE CENTRE,GP,CHARITIES,52559.0
2017-10-13,95162,SANTA BETHAL BRANCH,MP,CHARITIES,105700.0
2017-08-01,95164,MOTSHWANETSI DAY CARE CENTRE,NW,CHARITIES,142657.0
2018-01-09,95165,SUNRISE EARLY LEARNING CENTRE,GP,CHARITIES,122000.0
2018-01-18,95167,THE UBUNTU COMMUNITY CARE CENTRE,MP,CHARITIES,28797.0
2017-08-25,95174,SINETHEMBA OLD AGE CENTRE ORGANIZATION,EC,CHARITIES,77835.0
2017-07-20,95185,WONDER TODDLERS DAY CARE CENTRE,NW,CHARITIES,80000.0
2017-10-13,95187,NOBULAWU DAY CARE CENTRE,MP,CHARITIES,100000.0
2017-05-05,95191,BOTSANANG DAY CARE CENTRE,NW,CHARITIES,136560.0
2017-10-27,95192,SINETHEMBA HOME BASED CARE,MP,CHARITIES,88600.0
2017-11-17,95201,BONGINKOSI CRECHE & PRE-SCHOOL,MP,CHARITIES,118000.0
2017-07-20,95202,RUTANANG AIDS PROJECT,NW,CHARITIES,194000.0
2018-03-16,95216,ASSOCIATION FOR MATHEMATICS EDUCATION OF SOUTH AFRICA (AMESA),GP,CHARITIES,120000.0
2017-05-05,95217,GLORY DIVINE CHRISTIAN CENTRE,NW,CHARITIES,144393.0
2017-06-29,95223,TIYISELANI SERVICE CENTRE,MP,CHARITIES,100000.0
2017-08-17,95234,JOY & EVE CRECHE,NW,CHARITIES,75264.0
2017-09-28,95238,SIHOLE CRECHE,MP,CHARITIES,100000.0
2018-02-28,95240,MOSA DAY CARE CENTRE,GP,CHARITIES,104000.0
2017-06-21,95242,DWARSLOOP A CATHOLIC CARE CENTRE,MP,CHARITIES,100000.0
2018-01-29,95243,BREAKTHROUGH COMMUNITY ACTION (BCA),KZN,CHARITIES,133000.0
2017-07-20,95244,BOITUMELO DAY CARE & PRE-SCHOOL,NW,CHARITIES,80000.0
2018-03-05,95247,MOIPONE ACADEMY,GP,CHARITIES,138998.0
2017-06-21,95248,TIYIMELENI CRECHE,MP,CHARITIES,162500.0
2017-06-21,95252,SAMUKELWE DISABLE CENTRE,MP,CHARITIES,60000.0
2017-05-12,95253,G-OM PROJECT\ WEE CARE PROJECT,NW,CHARITIES,176100.0
2018-01-09,95263,LAUDIUM CARE SERVICES FOR THE AGED,GP,CHARITIES,116000.0
2017-08-23,95268,SAVF DELAREYVILLE,NW,CHARITIES,83583.0
2017-09-07,95277,KOPANO NKOKETSE DAY CARE CENTRE,NW,CHARITIES,121000.0
2017-12-14,95294,KARABO EARLY LEARNING CENTRE,GP,CHARITIES,141000.0
2017-09-07,95298,MAKUKHANYE PRE-SCHOOL,EC,CHARITIES,191845.0
2017-05-11,95301,HOSPICE EMANUEL LOVING ANGELS,NW,CHARITIES,100000.0
2018-01-18,95301,HOSPICE EMANUEL LOVING ANGELS,NW,CHARITIES,92700.0
2017-09-07,95310,THUSASETSHABA E L C,NW,CHARITIES,80000.0
2017-05-11,95319,TIRISANO DAY CARE CENTRE,NW,CHARITIES,114000.0
2017-04-07,95331,MPFUXELELO VAKOKWANA SERVICE CENTRE,MP,CHARITIES,100000.0
2017-05-05,95336,THUSEGANG CARE GROUP,NW,CHARITIES,100000.0
2017-05-05,95338,TSHEPANG DAY CARE CENTRE,NW,CHARITIES,260096.0
2018-03-16,95346,SINAKO PRE SCHOOL,EC,CHARITIES,50000.0
2017-10-27,95361,TSWELOPELE EDU-CARE,MP,CHARITIES,154000.0
2017-11-17,95367,RATANANG HOME BASED CARE PROJECT,MP,CHARITIES,61025.0
2017-08-17,95379,TIRELONG EARLY CHILDHOOD DEVELOPMENT CENTRE,NW,CHARITIES,100000.0
2017-12-20,95380,LITTLE STAR EDU-CARE CENTRE,GP,CHARITIES,131500.0
2017-12-14,95398,LITTLE STARS DAY CARE CENTRE,GP,CHARITIES,104000.0
2018-03-29,95422,KORIYENG RE MAKELELENG KAMOKA IMPAIRED,GP,CHARITIES,116000.0
2017-12-14,95429,LERATONG DAY CARE CENTRE,GP,CHARITIES,140000.0
2018-03-16,95444,THABANG JNR. DAY CARE,GP,CHARITIES,107000.0
2018-01-16,95453,THE CHOSEN DAY CARE CENTRE & PRE-SCHOOL,GP,CHARITIES,104000.0
2018-03-16,95458,KWENA-MOSADI COMMUNITY CENTRE,NW,CHARITIES,102000.0
2017-12-20,95467,LERATONG DAY CARE CENTRE,GP,CHARITIES,104000.0
2017-08-25,95470,LAPENG DAY CARE CENTRE,NW,CHARITIES,73369.0
2017-07-07,95477,ITIRELENG PRE-SCHOOL,NW,CHARITIES,148000.0
2018-02-09,95477,ITIRELENG PRE-SCHOOL,NW,CHARITIES,100000.0
2017-11-02,95479,NKOSINATHI DAY CARE CENTRE,MP,CHARITIES,100000.0
2017-12-14,95486,ALFONSO MARIA FUSCO CHILDREN'S HOME AND PLACE OF SAFETY,GP,CHARITIES,143000.0
2017-10-02,95488,JERICHO EARLY LEARNING CENTRE,NW,CHARITIES,141482.0
2018-03-16,95493,MASIVUKE COMMUNITY DEVELOPMENT PROJECT,EC,CHARITIES,60000.0
2017-12-14,95505,EVANGELI E NCHA HOME BASED CARE,GP,CHARITIES,117100.0
2017-10-13,95523,BOITEKONG EARLY LEARNING CENTRE,NW,CHARITIES,80000.0
2017-05-11,95540,NTSHALLENG LE BANA CARE CENTRE,NW,CHARITIES,229780.0
2018-03-16,95559,MORETELE CRIME PREVENTION,NW,CHARITIES,100000.0
2018-03-16,95562,MO-AFRICA ITLHOKOMELE,GP,CHARITIES,14000.0
2018-03-29,95568,DIRATSAGAE COMMUNITY DEVELOPMENT EDUCATION TRAINING AND SUPPORT CENTRE,NW,CHARITIES,140000.0
2017-05-05,95584,LESEDI DAY CARE,NW,CHARITIES,149233.0
2018-03-16,95617,SICELIMPUMELELO CRECHE,KZN,CHARITIES,114500.0
2017-06-29,95621,EPILEPSY SOUTH AFRICA GAUTENG BRANCH,GP,CHARITIES,250000.0
2018-03-07,95628,BOKAMOSO YOUTH CENTRE,MP,CHARITIES,131000.0
2017-08-08,95639,BREAKTHROUGH SUPPORT GROUP,NW,CHARITIES,60000.0
2017-05-11,95640,THUSEGO SAFE HOUSE,NW,CHARITIES,136915.0
2017-10-13,95647,EARLY BEE PRE-SCHOOL,MP,CHARITIES,88500.0
2018-01-09,95656,NG WELFARE ROODEPOORT / NG WELSYN ROODEPOORT,GP,CHARITIES,77500.0
2018-02-09,95657,LOLA LAWRENCE MODIKOANE PROJECT,NW,CHARITIES,73100.0
2017-12-14,95660,SIZANANI EDUCARE,MP,CHARITIES,146000.0
2017-07-07,95662,ARCHY EARLY LEARNING CENTRE,NW,CHARITIES,80000.0
2017-10-13,95670,AGA-THUTO DAY CARE AND PRE-SCHOOL,NW,CHARITIES,100000.0
2018-03-26,95671,KIDEO KIDS EDUCARE CENTRE,KZN,CHARITIES,117596.0
2017-07-20,95674,TLAMELANG DAY CARE CENTRE,NW,CHARITIES,206450.0
2017-12-14,95675,LINDOKUHLE HIV & AIDS HOME BASED CARE,MP,CHARITIES,100774.4
2018-01-31,95677,DINARE SERVICE CLUB,NW,CHARITIES,147481.0
2017-05-05,95689,LOVE JOY HOME BASED CARE,NW,CHARITIES,50000.0
2018-01-31,95691,THOKOZANI DAY CARE,MP,CHARITIES,140000.0
2017-07-20,95693,RAMADITSI COMMUNITY HOPE CENTRE,NW,CHARITIES,69000.0
2017-11-28,95694,JOY AND HAPPINNES EDUCARE,MP,CHARITIES,140000.0
2018-01-25,95699,S A V F LICHTENBURG,NW,CHARITIES,74000.0
2017-10-02,95704,ARISE AND SHINE CENTRE,NW,CHARITIES,100000.0
2018-01-16,95712,HEALTH AND WELLNESS EVANGELICAL LUTHERAN CHURCH,KZN,CHARITIES,118000.0
2018-03-07,95720,CHRISTELIK MAATSKAPLIKE RAAD VAN PIET RETIEF,MP,CHARITIES,125000.0
2018-03-07,95723,DASHA FOUNDATION,MP,CHARITIES,120000.0
2017-09-07,95728,SILINDILE HOME BASED CARE,MP,CHARITIES,100000.0
2017-12-05,95733,EMPILWENI MULTI PURPOSE CENTRE,MP,CHARITIES,100160.0
2018-03-05,95750,AGAPE TIME TO LEARN PRE-SCHOOL,GP,CHARITIES,108210.0
2017-05-12,95752,SOPAKAMA DAY CARE CENTRE,EC,CHARITIES,112996.0
2018-01-25,95760,XOLA DISABILITY DAY AND  NIGHT CARE CENTRE,GP,CHARITIES,108210.0
2017-12-05,95777,SAVE-A- PET,EC,CHARITIES,100000.0
2018-03-16,95787,KOPANONG  DAY CARE CENTRE,GP,CHARITIES,140000.0
2018-02-15,95788,ACTIVE ISLAMIC TRAINING AND HIV/AIDS CARE CENTRE,KZN,CHARITIES,180000.0
2017-10-13,95791,PERDEKOP YOUTH DEVELOPMENT CENTRE,MP,CHARITIES,67800.0
2018-02-09,95795,GO ITHUTA LE GO TSHAMEKA,NW,CHARITIES,84672.0
2017-05-11,95803,MADIDI REBULENG MATLHO ORGANISATION,NW,CHARITIES,50000.0
2017-12-05,95808,ITHUTENG CARE CENTRE,GP,CHARITIES,140000.0
2018-03-05,95809,BONA LESEDI DAY CARE CENTRE,GP,CHARITIES,254500.0
2017-08-08,95811,LIFA LESIVE COMMUNITY DEVELOPMENT AGENCY,MP,CHARITIES,40000.0
2017-12-14,95812,BONA LESEDI SKILLS TRAINING,GP,CHARITIES,89000.0
2018-01-09,95821,LETHABO COMMUNITY SERVICE CENTER,GP,CHARITIES,149700.0
2017-10-13,95823,THEKGO DAY CARE CENTRE,MP,CHARITIES,114136.0
2018-02-15,95825,MAKHWANINI CRECHE AND PRE-SCHOOL,KZN,CHARITIES,151213.0
2018-01-09,95827,ALMIGHTY DAY CARE CENTRE,GP,CHARITIES,137750.0
2017-10-27,95828,EMMANUEL DAY CARE,MP,CHARITIES,130546.0
2017-10-13,95833,BOIKHUTSO DAY CARE,MP,CHARITIES,125300.0
2017-05-12,95835,NAZARENE EDU-CARE,MP,CHARITIES,105900.0
2017-12-14,95848,BAGWERANYANA CRECHE & PRE SCHOOL,GP,CHARITIES,99389.0
2017-07-20,95861,MARUPING HEALTH CARE GROUP,NC,CHARITIES,300000.0
2017-10-13,95868,LIKUSASA LETFU SERVICE CENTRE,MP,CHARITIES,157539.0
2017-10-19,95875,INTUTFUKO YABOGOGO,MP,CHARITIES,156500.0
2018-01-16,95878,SICELUTHANDO EDUCARE CENTRE,KZN,CHARITIES,90017.0
2017-10-27,95898,UBUHLE BENTUTHUKO CARE FOR THE AGED,MP,CHARITIES,118000.0
2017-05-12,95901,TSWELELOPELE EDUCARE CENTRE,NC,CHARITIES,300000.0
2017-12-20,95907,PORT ALFRED COMMUNITY PROJECT,EC,CHARITIES,129600.0
2017-10-19,95908,PHENDUKANI SIYE-DIEPDALE GROUP FOR THE DISABLED,MP,CHARITIES,130400.0
2018-01-31,95922,ISLINGTON YOUTH DEVELOPMENT CENTRE,MP,CHARITIES,140000.0
2017-10-27,95928,FIRST STEP DAY CARE CENTRE,MP,CHARITIES,120800.0
2017-12-05,95929,KIDDIES PALACE,GP,CHARITIES,57516.0
2017-12-14,95931,PROGRESS EARLY CHILDHOOD DEVELOPMENT,GP,CHARITIES,145600.0
2018-02-28,95936,SEKUYASA EARLY CHILDHOOD DEVELOPMENT CENTRE,KZN,CHARITIES,100000.0
2018-01-09,95937,SUNSHINE DAY CARE CENTRE,GP,CHARITIES,130800.0
2017-10-27,95946,VUSELANI HOME BASED CARE,MP,CHARITIES,88520.0
2017-12-14,95955,VHUAWELO COMMUNITY PROJECT,LP,CHARITIES,110000.0
2017-11-17,95958,OTHANDWENI PRE-SCHOOL,MP,CHARITIES,88080.0
2017-08-23,95965,WOMEN IN THE MAKING,LP,CHARITIES,50000.0
2018-03-26,95971,LITTLE STARS PRE-SCHOOL,GP,CHARITIES,140000.0
2017-10-27,95977,MAROPENG SERVICE CENTRE,MP,CHARITIES,135100.0
2018-01-09,95980,BOHLOKWA DAY CARE & AFTER CARE CENTRE,GP,CHARITIES,139500.0
2017-10-19,95988,LIGHT - HOUSE DAY CARE CENTRE,MP,CHARITIES,89099.08
2017-11-17,95989,MMATHARI EARLY LEARNING CENTRE,NC,CHARITIES,300000.0
2017-10-19,95990,SIPHOSETHU HOME BASED CARE,MP,CHARITIES,99500.0
2017-12-20,95995,KELEBOGILE DAY CARE CENTRE,GP,CHARITIES,107484.0
2017-12-05,96001,SIMUNYE HOMEBASED CARE,MP,CHARITIES,70000.0
2017-12-05,96004,TINY TOTS DAY CARE CENTRE,MP,CHARITIES,116248.0
2018-03-05,96006,CHRISTELIK - MAATSKAPLIKE RAAD WARMBAD,LP,CHARITIES,191340.0
2017-12-14,96008,MOTHEO TRAINING INSTITUTE TRUST,GP,CHARITIES,85500.0
2018-03-05,96013,CHRISTIAN SOCIAL COUNCIL MESSINA,LP,CHARITIES,212741.0
2017-12-14,96015,WOMEN FOR CHANGE,GP,CHARITIES,121900.0
2018-01-29,96016,PLAY GROUND EARLY LEARNING CENTRE,GP,CHARITIES,109928.0
2017-10-19,96017,THEMBELIHLE DROP-IN CENTRE,MP,CHARITIES,139850.0
2017-12-14,96028,KOPANO KE MAATLA,GP,CHARITIES,114000.0
2017-06-21,96040,REALEKA PRE SCHOOL,NC,CHARITIES,450000.0
2017-12-05,96049,INKULISA DAY CARE CENTRE,MP,CHARITIES,149300.0
2017-11-21,96051,MOSHATE,GP,CHARITIES,66000.0
2017-12-20,96052,KEBARATILE CHILD CARE CENTRE,GP,CHARITIES,112600.0
2017-10-19,96062,ISIQALO ESISHA DAY CARE CENTRE,MP,CHARITIES,137900.0
2017-10-19,96063,KWAZE KWASA LUNCHEON CLUB,MP,CHARITIES,120000.0
2017-12-05,96066,VICTIM SUPPORT CENTRE MOOKGOPONG,LP,CHARITIES,68000.0
2017-11-17,96077,FUNDZANI PRE-SCHOOL,MP,CHARITIES,110100.0
2017-10-27,96080,EMPILWENI HOME BASED CARE,MP,CHARITIES,146000.0
2017-04-21,96083,NOMUSA DAY CARE CENTRE,MP,CHARITIES,79698.49
2017-05-12,96093,TSIKEDI PRE PRIMARY,MP,CHARITIES,136290.5
2017-10-19,96098,POTI-PRE,MP,CHARITIES,134292.63
2017-04-26,96100,YOUNG MINDS YOUTH CENTRE,MP,CHARITIES,100000.0
2017-08-21,96100,YOUNG MINDS YOUTH CENTRE,MP,CHARITIES,81000.0
2018-03-07,96106,LEARNING LADDER ACADEMY,GP,CHARITIES,149609.0
2018-01-09,96114,SAVF SUSAN STRIJDOM TEHUIS,GP,CHARITIES,351936.0
2018-01-09,96116,THE GREAT COMMISSION DIVINE PROJECT,EC,CHARITIES,100000.0
2017-12-14,96117,TSHEPO THEMBA MULTIPURPOSE CENTRE,LP,CHARITIES,89000.0
2017-12-05,96119,EZIBELENI ORPHANS AND VULNERABLE CHILDREN'S HOME,EC,CHARITIES,100000.0
2017-10-19,96120,ELUKWATINI YOUTH DEVELOPMENT CENTRE,MP,CHARITIES,92639.7
2017-12-05,96121,JABULANI EDUCARE,MP,CHARITIES,140000.0
2017-10-19,96132,MPHELENG SERVICE CENTRE FOR THE AGED,LP,CHARITIES,111500.0
2017-10-27,96136,THOLULWAZI DAY CARE CENTRE,MP,CHARITIES,128000.0
2018-01-25,96152,EPHRAIGM MOGALE COMMUNITY VICTIM SUPPORT CENTRE,LP,CHARITIES,136000.0
2018-01-29,96176,NEO E NTLE EARLY CHILDHOOD DEVELOPMENT,GP,CHARITIES,139401.0
2017-08-23,96180,MOOKGOPHONG COMMUNITY HOME BASED CARE,LP,CHARITIES,99000.0
2018-02-09,96186,RETLAKGONA PRE-SCHOOL,NC,CHARITIES,242297.0
2018-01-19,96214,MANGATA CARE CENTRE,LP,CHARITIES,97912.5
2017-09-28,96223,TSWELOPELO DAY CARE CENTRE,MP,CHARITIES,40000.0
2018-01-31,96226,MMAGABOTSE DAY CARE CENTRE,MP,CHARITIES,126900.0
2018-02-09,96227,VLAKBULT DROP IN CENTRE,MP,CHARITIES,100000.0
2017-12-05,96228,SKOLO-KHWALI DAY CARE CENTRE,EC,CHARITIES,85481.0
2017-11-17,96231,LINDISBUSISO KIDS ACADEMY,MP,CHARITIES,82500.0
2017-12-14,96235,MAMOKEKETSI DAY CARE CENTRE,GP,CHARITIES,140000.0
2017-12-05,96237,UMKHUMBI KANOAH EMANTANJENI RESOURCES CENTRE,KZN,CHARITIES,82500.0
2018-03-12,96243,ITHEMBA LETHU,KZN,CHARITIES,134500.0
2017-05-12,96253,LITTLE STAR PRE-SCHOOL,MP,CHARITIES,106000.0
2017-10-19,96266,WELVERDIEND YOUTH SERVICE,MP,CHARITIES,112000.0
2017-12-14,96278,GROWING BIRDS EARLY CHILDHOOD DEVELOPMENT,GP,CHARITIES,126000.0
2017-09-07,96279,RETHABILE DAY CARE CENTRE,GP,CHARITIES,120170.0
2018-01-29,96284,KHULANI PRE-SCHOOL,GP,CHARITIES,140800.0
2017-09-13,96286,WOMEN EMPOWERMENT MOVEMENT INTERNATIONAL,NC,CHARITIES,90800.0
2017-12-14,96288,KATLEGO EDUCARE CENTRE,GP,CHARITIES,147078.0
2018-01-25,96311,DINALEDI TSA BOKAMOSO PROJECTS,GP,CHARITIES,131154.0
2018-03-16,96323,THEMBELIHLE CRECHE & PRESCHOOL,GP,CHARITIES,103440.0
2017-10-19,96324,JAMES LOUW FOUNDATION NPC,WC,CHARITIES,129600.0
2017-12-20,96327,MKHUSELI KOLITI CRECHE,EC,CHARITIES,80000.0
2018-01-09,96332,RISE AND SHINE PRE-SCHOOL,GP,CHARITIES,116750.0
2017-11-28,96335,OASE SERVICES CENTRE,FS,CHARITIES,50000.0
2017-10-19,96357,YOUNG PEOPLE AT WORK,WC,CHARITIES,107000.0
2017-12-05,96359,BOITUMELO EDUCARE CENTRE,GP,CHARITIES,107387.0
2017-12-14,96361,MOLEBOGENG DAY CARE & PRE-SCHOOL,GP,CHARITIES,121000.0
2017-04-07,96367,SINOTHANDO HOME BASED CARE,MP,CHARITIES,48000.0
2018-01-25,96377,KEABETSWE PRE - SCHOOL,FS,CHARITIES,110699.0
2018-01-09,96383,BLIKOORTJIES DAGSORGSENTRUM,FS,CHARITIES,137657.0
2018-03-05,96388,IZANOKHANYO COMMUNITY BASED PROJECT,GP,CHARITIES,109000.0
2018-01-31,96394,TSHEPISO PRE SCHOOL,FS,CHARITIES,138100.0
2018-03-16,96398,EKUBONGENI CHILDREN'S HOME & FEEDING SCHEME,GP,CHARITIES,139781.0
2018-01-09,96403,NKARABE PRE SCHOOL,FS,CHARITIES,136100.0
2018-02-09,96413,MMABANA EDUCARE CENTRE,FS,CHARITIES,139578.0
2018-01-09,96415,BE WISE STERILISE,GP,CHARITIES,250000.0
2017-05-12,96424,TSWELANG - PELE LUNCHEON CLUB,FS,CHARITIES,80000.0
2018-03-16,96440,SMART GENERATIONS,KZN,CHARITIES,123600.0
2017-12-14,96452,PALESA PRE-SCHOOL CHRECHE,FS,CHARITIES,93000.0
2018-01-29,96454,SETSHABELO DAY CARE CENTRE,FS,CHARITIES,100000.0
2017-04-26,96458,TEAM SPIRIT CARE CENTRE,FS,CHARITIES,100000.0
2017-05-12,96460,DORCAS HOUSE CRECHE AND PRE-SCHOOL,FS,CHARITIES,100000.0
2018-01-18,96460,DORCAS HOUSE CRECHE AND PRE-SCHOOL,FS,CHARITIES,61500.0
2017-09-13,96461,TSOGANG GARDEN PROJECT,NC,CHARITIES,105400.0
2017-08-21,96468,TSHWARAGANANG COMMUNITY DEVELOPMENT,GP,CHARITIES,135500.0
2018-03-26,96474,ONE SCHOOL AT A TIME,GP,CHARITIES,120000.0
2017-12-14,96477,KOPANO HOME BASED CARE,FS,CHARITIES,100000.0
2017-08-30,96487,ATAMELANG CHILD CARE CENTRE,FS,CHARITIES,100000.0
2017-06-08,96490,TSHEPO COMMUNITY CARE,FS,CHARITIES,100000.0
2017-09-20,96491,MMADITEBE DAY CARE CENTRE,MP,CHARITIES,129900.0
2017-12-05,96492,REBOHLOKWA PRE SCHOOL AND CRECHE,FS,CHARITIES,80800.0
2017-06-08,96495,KGAUGELO YA SECHABA COMMUNITY BASED  MULTI-PURPOSE CENTRE (DROP-IN CENTRE,FS,CHARITIES,100000.0
2017-12-05,96498,ANIMA ANTI CRUELTY LEAUE-PORT ELIZABETH BRANCH,EC,CHARITIES,100000.0
2017-12-05,96502,SANDLA SEMUSA SHEBA MULTI PURPOSE CENTRE,MP,CHARITIES,118000.0
2017-05-12,96503,KARABO DAY CARE CENTRE,FS,CHARITIES,100000.0
2017-09-07,96504,EAST PARK PRE SCHOOL,GP,CHARITIES,50500.0
2017-09-07,96505,OPPERMANS SUNSHINE OLD AGED CLUB,FS,CHARITIES,70000.0
2017-12-05,96508,THE NIGHTINGALE TRUST,EC,CHARITIES,120652.0
2017-12-20,96510,JERUSALEM  HOME COMMUNITY BASE CARE CENTRE,EC,CHARITIES,100000.0
2017-10-19,96513,UMALUSI OMUHLE PRE SCHOOL,MP,CHARITIES,120000.0
2017-12-20,96516,MASAKHANE CRECHE,FS,CHARITIES,90860.0
2017-12-14,96517,LESANG BANA EDUCARE,FS,CHARITIES,115800.0
2018-01-09,96519,ATANG DAY CARE,FS,CHARITIES,140940.0
2018-03-02,96520,PELO YA JESU YA JEWA,FS,CHARITIES,132199.0
2018-01-25,96522,LEHAE LA BANA CRECHE,FS,CHARITIES,144910.0
2018-01-09,96525,RETHABILE CENTRE FOR PEOPLE WITH DISABILITIES,FS,CHARITIES,95250.0
2018-01-09,96526,ST. MARTIN DE PORRES EDUCARE CENTRE,FS,CHARITIES,118088.0
2018-01-31,96527,HELANG BASADI DEVELOPMENT PROJECT,FS,CHARITIES,111000.0
