Province,Name,Amount
WESTERN CAPE,SOUTH AFRICAN RUGBY HERITAGE TRUST,910000.00
FREE STATE,LECHABILE SPECIAL NEEDS CARE CENTRE,1099121.00
FREE STATE,MAKHOA SEDIBENG  HELP CENTRE,161200.00
FREE STATE,LECHABILE,179545.00
FREE STATE,HOPE TO CARE CENTRE,180729.00
FREE STATE,THUSANANG ADVICE CENTRE,394000.00
FREE STATE,ENGO FAMILY CARE REITZ,788434.00
FREE STATE,ITERELENG OLD AGE GROUP,412290.00
FREE STATE,ITSOSENG CRECHE,206552.00
FREE STATE,THLOLONG CARE FOR THE AGED,137318.00
FREE STATE,KOPANO HOME BASED CARE,184293.00
FREE STATE,C.O.C THUSON DAY CARE CENTRE,112994.00
FREE STATE,RETHABILE AFTRE SCHOOL CARE,134500.00
FREE STATE,BERGPRAG SENTRUM VIR BEJAARDES,69679.00
FREE STATE,MAQUBANE LANGSPRUIT CRECHE,211052.00
FREE STATE,RE-GENERATION OF THE LOST GENERATION ORGANISATION,393580.00
GAUTENG,KGODISONG CRRECHE AND PRE-SCHOOL,127000.00
GAUTENG,ITIRELENG COMMUNITY SKILLS DEVELOPMENT AND PROJECT,140000.00
GAUTENG,TSHITSO PRE SCHOOL,148000.00
GAUTENG,IMANI DAY CARE CENTER,140000.00
GAUTENG,WINTERVELDT AMOGELANG PROJECTS,141000.00
GAUTENG,TEMBISA OLD AGE HOME,160000.00
GAUTENG,UBUHLE CARE AND DEVELOPMENT CENTRE,143400.00
GAUTENG,MES (METRO EVANGELICAL SERVICES),148000.00
GAUTENG,HEALING SIZABANTU HBC PROJECT,140000.00
GAUTENG,BOITEKANELO DAY CARE CENTRE & AFTER CARE CENTRE,135000.00
GAUTENG,THE HOUSE OF MERCY,160000.00
GAUTENG,REMME-LOS SELF-HELP CENTRE,150000.00
GAUTENG,RETHABILE DAY CARE & PRE-SCHOOL,142890.00
GAUTENG,THE CHOSEN DAY CARE & PRE-SCHOOL,140400.00
GAUTENG,JEWISH COMMUNITY SERVICES,142000.00
GAUTENG,SOCIETY FOR THE JEWISH HANDICAPPED,125000.00
GAUTENG,ELDORADO PARK FAMILY CRISIS CENTRE,150000.00
GAUTENG,MBALENHLE DAY CARE & PRE-SCHOOL,148000.00
GAUTENG,FAMILIES SOUTH AFRICA WEST RAND,140000.00
GAUTENG,THUSANANG PRE SCHOOL,143500.00
GAUTENG,GOOD HOPE DAY CARE AND PRE SCHOOL,147100.00
GAUTENG,PUSELETSO DAY CARE CENTRE,124000.00
GAUTENG,KINGS AND QUEENS DAYCARE CENTRE,140000.00
GAUTENG,BAMBANANI EARLY CHILDHOOD DEVELOPMENT CENTRE,119150.00
GAUTENG,FOCHVILLE SOCIAL SERVICES,130800.00
GAUTENG,NG WELFARE VANDERBIJLPARK,140000.00
GAUTENG,NG WELFARE CARLETONVILLE,133390.00
GAUTENG,LITTLE ACHIEVERS DAY CARE CENTRE,140000.00
GAUTENG,ASSOCIATION FOR THE PHYSICALLY DISABLED - GREATER JOHANNESBURG,258000.00
GAUTENG,SAVF HOOFBESTUUR,144000.00
GAUTENG,UNATHI CRECHE & PRE-SCHOOL,96154.00
GAUTENG,SUNSHINE DAY CARE CENTRE,139696.00
GAUTENG,MMABATHO EDUCARE CENTRE,45374.00
GAUTENG,KHWEZI EARLY CHILDHOOD DEVELOPMENT,136000.00
GAUTENG,MASINGITHA ARTS & CULTURE,119455.00
EASTERN CAPE,ST MARY`S DEVELOPMENT AND CARE CENTRE,583969.00
EASTERN CAPE,JERUSALEM HOME COMMUNITY BASED CARE CENTRE,169799.00
EASTERN CAPE,MASIMANYANE WOMAN`S SUPPORT CENTRE,2365000.00
GAUTENG,SOS CHILDREN`S VILLAGE ASSOCIATION OF THE REPUBLIC OF S.A,100000.00
GAUTENG,CRESSET HOUSE,102000.00
GAUTENG,TOLERANCE PRE SCHOOL AND CRECHE,138400.00
GAUTENG,FUTURE KIDS DAY CARE AND AFTER CARE CENTRE,93820.00
GAUTENG,HEY DIDDLE DIDDLE,91775.00
GAUTENG,HOLY CROSS HOME,306000.00
GAUTENG,MASAKHANE PRE SCHOOL,140400.00
GAUTENG,ZENZELE DAY CARE CENTRE,142000.00
GAUTENG,ITSHOKOLELE PRE SCHOOL & CRECHE,146998.00
GAUTENG,SUNSHINE EARLY LEARNING DAY CARE CENTRE,146560.00
GAUTENG,SEDIBENG SA BOPHELO COMMUNITY PROJECT,125000.00
GAUTENG,MOTHEO WA THUTO DAY CARE CENTRE,145514.00
GAUTENG,THUTHUKA DAY CARE CENTRE,113432.93
GAUTENG,SHINNING STAR DAY CARE,145599.00
GAUTENG,THE BOARD OF GOVERNORS OF ST ANTHONY`S EDUCATION CENTRE,120500.00
GAUTENG,ALETHEIA INTERNATIONAL`MINISTRIES,30000.00
GAUTENG,MZIMHLOPHE SERVICE CENTRE,104395.00
GAUTENG,DOORNKOP PHUTHADICHABA ORGANISATION,105415.00
GAUTENG,THEDORAH NDABA VICTIM SUPPORT CENTRE,116000.00
GAUTENG,ITHEMBA SOCIAL COUNSELLING CENTRE,82383.00
LIMPOPO,KIBI COMMUNITY HOME BASED CARE,169382.00
LIMPOPO,PHEDISANG HOME BASED CARE,344995.00
LIMPOPO,TIANG MAATLA DROP IN CENTRE,304000.00
WESTERN CAPE,BEAUTY FOR ASHES MINISTRIES,147000.00
LIMPOPO,TSHEPHO YA SETSHABA COMMUNITY RADIO STATION,108000.00
WESTERN CAPE,THE AREPP: THEATRE FOR LIFE TRUST,1766707.00
GAUTENG,INTSIKA SKILLS BENEFICIATION PROJECT,2209340.00
WESTERN CAPE,THE CAPE TOWN MINSTREL CARNIVAL ASSOCIATION,5000000.00
NORTHERN CAPE,VUSISIZWE NPO,500000.00
NORTHERN CAPE,LEFOKO LA KUTLWELO BOTLOKO COMMUNITY CENTRE,495200.00
GAUTENG,RISING SUN HOME,133300.00
KWAZULU-NATAL,EASY BEE DAY CARE,231070.00
MPUMALANGA,INKULULEKO HOME BASED CARE,1656800.00
MPUMALANGA,KHULANGWANE YOUTH CENTRE,156251.00
MPUMALANGA,EBENEZER WELFARE  SUPPORTING AND CARING ORGANISATION,695000.00
WESTERN CAPE,CLUB 60 SENIOR CITIZENS CLUB,407000.00
WESTERN CAPE,PROJECT PLAYGROUND,253360.00
WESTERN CAPE,CANE QUALITY PROJECTS,424200.00
WESTERN CAPE,USIKO STEELLENBOSCH,748000.00
WESTERN CAPE,KIN CULTURE,68500.00
GAUTENG,CITY MISSION BRASS BAND,407690.00
GAUTENG,ZEVOLI 394,2192850.00
GAUTENG,BOTHO UBUNTU FOUNDATION,5970000.00
GAUTENG,JEQE FILM DIVELOPMENT,347200.00
GAUTENG,KHAMOJA HERITAGE FOUNDATION,1321000.00
GAUTENG,TP VOICES OF TRIUMPH HELPING HANDS,222500.00
LIMPOPO,MORARA CHILD CARE CENTRE,184719.00
LIMPOPO,REACH FOR LIFE HOME BASED CARE,277200.00
LIMPOPO,LEFATA HOME BASE CARE,190298.00
LIMPOPO,SANTA MOTSEPHIRI COMMUNITY BASED CARE,413000.00
LIMPOPO,REHLAHLIWE HOME COMMUNITY BASED CARE,181429.00
LIMPOPO,KELEBOGILE BATSOFE PROJECT,285020.00
LIMPOPO,TSHEPHO DROP IN CENTRE,152020.00
LIMPOPO,LESEDI HOME BASED CARE,112509.00
LIMPOPO,PHALANA CRECHE,124300.00
LIMPOPO,MASHABELA HOME COMMUNITY BASED CARE,98280.00
LIMPOPO,TSHILAPFENE HOME BASED CARE,140374.00
LIMPOPO,TIYISELANI HOME BASED CARE,142500.00
GAUTENG,SOUTH AFRICAN ROADIES ASSOCIATION (SARA),2356530.00
GAUTENG,THE MOVING INTO DANCE MOPHATONG TRUST,2265000.00
GAUTENG,VINTAGE GIRLS,63000.00
LIMPOPO,PHELA O PHEDISE HOME BASED CARE,114000.00
LIMPOPO,THE SOCIETY FOR THE PREVENTION OF CRUELTY TO ANIMALS PHALABORWA,594220.00
LIMPOPO,DINDELA DROP IN CENTRE,147700.00
LIMPOPO,MCLEAN TRUST,320189.00
LIMPOPO,EL-ELYON EDUCATIONAL CARE CENTRE,342218.00
LIMPOPO,NGWAABE HOME COMMUNITY BASED CARE,241000.00
LIMPOPO,THABAMPSHE YOUTH DEVELOPMENT AND RESOURCE CENTRE,105000.00
FREE STATE,PETSANA PRIMARY SCHOOL,300000.00
FREE STATE,TIKWANA COMBINED SCHOOL,299291.00
FREE STATE,LERAPO PRIMARY SCHOOL,206496.00
FREE STATE,BEISANG MABEWANA PRIMARY SCHOOL,300000.00
FREE STATE,MOTLALA INTERMEDIATE SCHOOL,300000.00
FREE STATE,TLAMANANG PRIMARY SCHOOL,294450.00
FREE STATE,MAHLATSWETSA PRIMARY SCHOOL,297781.00
FREE STATE,IPPON KARATE CLUB,100000.00
FREE STATE,AMARI-SKOOL SPEC,274024.00
FREE STATE,LK NTLABATHI SECONDARY SCHOOL,293860.00
FREE STATE,PHIRIHADI PRIMARY SCHOOL,38885.00
FREE STATE,MASILO TEAM DIBEKE,50620.00
FREE STATE,REHOTSE INTERMEDIATE SCHOOL,294122.00
FREE STATE,KGATO PRIMARY SCHOOL,300000.00
GAUTENG,CRICKET SOUTH AFRICA,1500000.00
GAUTENG,GAUTENG PROVINCE CHESS,200000.00
GAUTENG,GAUTENG NORTH RINGTENNIS UNION,100000.00
GAUTENG,BATHABILE PRIMARY SCHOOL,300000.00
GAUTENG,TLOTLO-MPHO PRIMARY SCHOOL,300000.00
GAUTENG,NM TSUENE SECONDARY,300000.00
GAUTENG,PHILENA  PRIMARY SCHOOL,300000.00
GAUTENG,TSHABALALA PRIMARY SCHOOL,300000.00
GAUTENG,LIFE AVENUE WELLNESS PROGRAM,52348.00
KWAZULU-NATAL,MPUNGANE PRIMARY SCHOOL,300000.00
KWAZULU-NATAL,PAARL UNITED SPORT,50000.00
KWAZULU-NATAL,UMFOLOZI SECONDARY SCHOOL,300000.00
KWAZULU-NATAL,GLEN PARK PRIMARY SCHOOL,299291.00
KWAZULU-NATAL,KWAGAMAKAZI PRIMARY SCHOOL,300000.00
KWAZULU-NATAL,NYAKAZA PRIMARY SCHOOL,300000.00
KWAZULU-NATAL,AMANGWE HIGH SCHOOL,300030.00
KWAZULU-NATAL,JOBSTOWN PRIMARY SCHOOL,300000.00
KWAZULU-NATAL,ISIKHALISETHU PRIMARY SCHOOL,300000.00
MPUMALANGA,MEHLOBOVU SECONDARY SCHOOL,250000.00
MPUMALANGA,SDN FOOTBALL STREAM,200000.00
MPUMALANGA,SHAYINDLOVU PRIMARY SCHOOL,300000.00
MPUMALANGA,HLALAKAHLE HIGH SCHOOL,300000.00
MPUMALANGA,KHULA-MSHIKA COMBINED SCHOOL,300000.00
MPUMALANGA,PRO SS REPINGA COMBINED SCHOOL,300000.00
MPUMALANGA,SAILE PRIMARY SCHOOL,293272.00
MPUMALANGA,ZWIDE PRIMARY SCHOOL,298000.00
EASTERN CAPE,EASTERN CAPE PHILHARMONIC SOCIETY,1079230.00
EASTERN CAPE,MIDDELBURG HIGH SCHOOL,95000.00
GAUTENG,THE VILLAGE SAFE HAVEN,776903.00
GAUTENG,BONA LESEDI DAY CARE CENTRE,254500.00
GAUTENG,OPERATION HUNGER,2000000.00
GAUTENG,THEMBELIHLE DAY CARE CENTRE,140000.00
GAUTENG,MOHLAKENG OLD AGE HOME,135000.00
GAUTENG,BUNNY AND BEARS PRE-SCHOOL AND CRECHE,109352.00
GAUTENG,RYNPARK ASSOCIATION FOR THE AGED,160000.00
GAUTENG,MAMELLO DAY CARE CENTRE,115400.00
GAUTENG,SIZANANI DAY CARE CENTRE,101815.00
GAUTENG,VULAMEHLO DAY CARE CENTRE,135443.00
GAUTENG,IVY'S CRECHE,136633.00
GAUTENG,LITTLE STAR PRE-SCHOOL CRECHE AND DAY CARE,25897.90
GAUTENG,REHAUHETSWE PRE-SCHOOL,114500.00
GAUTENG,KRUGERSDORP CHILD WELFARE,146000.00
GAUTENG,PHAKAMANI DAY CARE & PRE-SCHOOL,123500.00
GAUTENG,NISHTARA LODGE,292200.00
GAUTENG,PARIS EVANGELICAL MISSIONARY SOCIETY OF SOUTH AFRICA,145349.00
GAUTENG,BORN AGAIN PRE SCHOOL AND CRECHE,159600.00
GAUTENG,ARISE AND SHINE,150000.00
GAUTENG,SAVF MARGARETHA ACKERMAN TEHUIS,192000.00
GAUTENG,KOREKILE HOME FOR THE CEREBRAL PALSIED CHILDREN,192000.00
GAUTENG,EKUTHOKOZENI EARLY LEARNING CENTRE,148000.00
GAUTENG,ALL MY CHILDREN DAY & NIGHT CARE CENTRE,132000.00
GAUTENG,ITEKENG ECD CENTRE,154408.00
GAUTENG,BEREA-HILLBROW HOME OF HOPE,132000.00
GAUTENG,IMPUMELELO SELF-HELP CENTRE FOR QUADRIPLEGICS,560360.00
KWAZULU-NATAL,SIFUNUXOLO PRE PRIMARY SCHOOL,120000.00
KWAZULU-NATAL,ACTION IN AUTISM,160000.00
KWAZULU-NATAL,THANDANANI CHILDRENS' FOUNDATION,160000.00
KWAZULU-NATAL,GOLDEN FUTURE PRESCHOOL,132341.00
KWAZULU-NATAL,KHULAKAHLE CRECH AND PRE-SCHOOL,131220.00
KWAZULU-NATAL,KUSASA LETHU DAY CARE CENTRE,128420.00
KWAZULU-NATAL,INYABA YOMAME,122500.00
LIMPOPO,SEPHAPHOSE OLD AGE CENTRE,199980.00
LIMPOPO,RAMAKGAPHOLA DROP IN CENTRE,257700.00
LIMPOPO,THATEGO DISAVANTAGED HOME BASED CARE,235084.00
LIMPOPO,MAHLAFOLANE DAY CARE CENTRE,357489.00
LIMPOPO,ST JOSEPH CHILDREN OF CHARISMA,226000.00
LIMPOPO,AGE IN ACTION,175575.00
LIMPOPO,YOUTH IN A MISSION FOUNDATION,172397.00
KWAZULU-NATAL,KWANGQULU PRIMARY SCHOOL,300000.00
GAUTENG,SHANGRI-LA COMMUNITY DEVELOPMENT PROJECT,158211.00
GAUTENG,QUADPARA ASSOCIATION OF GAUTENG SOUTH,157000.00
GAUTENG,EKUPHOLENI MENTAL HEALTH AND TRAUMA CENTRE,149000.00
GAUTENG,KUKANANG PROJECT CENTRE,112500.00
GAUTENG,JABULANI KHAKIBOS KIDS,175000.00
GAUTENG,ORLANDO CHILDREN'S HOME,170000.00
GAUTENG,BOKAMOSO DAY CARE,154895.00
GAUTENG,UNITY EDU-CARE CENTRE,134000.00
GAUTENG,BRIGHT STARS YOUTH COMMUNITY DEVELOPMENT,142000.00
GAUTENG,ST. FRANCIS CARE CENTRE,483194.00
GAUTENG,ORANGE FARM DAY AND NIGHT CARE CENTRE,98000.00
GAUTENG,VALE AND CLEO DAY CARE CENTRE,142500.00
GAUTENG,THE READ EDUCATIONAL TRUST,360600.00
GAUTENG,RAINBOW PRE-SCHOOL,145500.00
GAUTENG,LAMBANO SANCTUARY,143843.00
GAUTENG,SPCA VEREENIGING AND DISTRICT,68882.00
GAUTENG,MERCY SHELTER FOR THE HOMELESS,130000.00
GAUTENG,INJABULO CARE CENTRE,138000.00
GAUTENG,KUTLWANONG EARLY CHILD DEVELOPMENT,134000.00
KWAZULU-NATAL,SIYAMUKELA EDUCARE CENTRE,424898.50
KWAZULU-NATAL,THANDOKUHLE CRECHE,1962087.23
KWAZULU-NATAL,MASAKHANE CRECHE,656414.51
KWAZULU-NATAL,PHINDANGENE CRECHE,449237.49
KWAZULU-NATAL,NKWALINI CRECHE,567757.45
KWAZULU-NATAL,KHULANI CRECHE & PRE SCHOOL,1000688.84
KWAZULU-NATAL,ICEBO LIKAJAHOVA CARE CENTRE,233148.99
KWAZULU-NATAL,POWER OF PRAYER PRE-SCHOOL,198647.11
KWAZULU-NATAL,KHULANATHI DAY CARE,498723.89
GAUTENG,TSWELOPELE CHORUS,151028.00
WESTERN CAPE,AFRIKA BURNS CREATIVE PROJECTS,1017000.00
WESTERN CAPE,ISAAC AND JESSIE KAPLAN JEWISH MUSEUM,143200.00
WESTERN CAPE,D & C MUSIC SCHOOL,279000.00
GAUTENG,IKHWEZI CONGREGATION OUTREACH PROJECT,200400.00
GAUTENG,AREBAOKENG HOSPICE,973799.00
GAUTENG,THE WOMEN`S CICVIC BENEVOLENT SOCIETY,645000.00
GAUTENG,SOCIETY FOR THE CARE OF MENTALLY AND PHYSICALLY DISABLED PERSONS,1302553.00
GAUTENG,DINEO DAY CARE CENTRE,310608.00
GAUTENG,PROJECT LITERACY EDUCATION CENTRES,369360.00
GAUTENG,THEMBELIHLE PRE SCHOOL AND DAY CARE CENTRE,218400.00
GAUTENG,BANA BA MISSION DAY CARE CENTRE,278390.00
GAUTENG,OSSA RIGHT TO SIGHT TRUST,1000000.00
GAUTENG,EKUKHANYONI DAY CARE AND PRE SCHOOL,212800.00
GAUTENG,TRUEWAY PRE SCHOOL AND CRECHE,125799.00
GAUTENG,TSHWARANANG LEGAL ADVOCACY CENTRE AND VIOLENCE AGAINST WOMEN,549956.00
LIMPOPO,FARANANI HOME BASED CARE PROJECT,108500.00
GAUTENG,THE SOCIETY FOR THE PREVENTION OF CRUELTY TO ANIMALS HIEDELBERG,435000.00
GAUTENG,UNCEDO DAY CARE CENTRE,229826.00
GAUTENG,SEDIBENG SA THUTO24/7,249455.00
MPUMALANGA,HLAYISEKANI DISABLE CENTRE,677049.00
EASTERN CAPE,THE GOOD SHEPHERD HOSPICCE ASSOCIATION,971470.00
EASTERN CAPE,MASIZAKHE SERVICE CENTRE,495500.00
EASTERN CAPE,GOOD SAMARITAN CHILD AND YOUTH CARE CENTRE,622111.00
EASTERN CAPE,SIZANANI WOMENS SUPPOR CENTRE,275387.00
EASTERN CAPE,NKOSINATHI FOUNDATION OF THE BLIND AND PARTIALLY BLIND PEOPLE,863000.00
EASTERN CAPE,GREAT KEI DISABILITY MULTIPURPOSE CENTRE,230370.00
EASTERN CAPE,GOOD SHERPARD MERCY MINISTRY,83099.00
EASTERN CAPE,DOMESTIC VIOLENCE UNIT,312470.00
FREE STATE,WIELIE WALIE KLEUTERSKOOL,256400.00
FREE STATE,PULANE CRECHE,181254.94
FREE STATE,REAHOLA PRE-SCHOOL,68400.00
FREE STATE,BOITEKO REA-HOLA EDUCARE,68400.00
FREE STATE,BOITUMELO CRECHE,192375.00
FREE STATE,TSWELOPELE DAY CARE CENTRE,367536.00
KWAZULU-NATAL,SONQOBA CRECHE,84272.00
KWAZULU-NATAL,MASISIZANE SERVICE CENTRE,576000.00
KWAZULU-NATAL,KATSI YOUTH IN ACTION FIGHTING DRUG DEPENDENT,166200.00
KWAZULU-NATAL,QHUBEKANI CRECHE AND PRE SCHOOL,360300.00
KWAZULU-NATAL,KWAZULU NATAL CHRISTELIK MAATSKAAPLIKE DIENTSE,2549551.00
KWAZULU-NATAL,SCELUKHANYA HOME BASED CARE,379170.00
KWAZULU-NATAL,EXPECTRA 868 NPC,328500.00
KWAZULU-NATAL,ENHLANHLALENI EDUCARE CENTRE,209500.00
KWAZULU-NATAL,THE ESCOURT HOMES FOR THE AGED TRUST,850000.00
KWAZULU-NATAL,TONGAAT CHILD & FAMILY WELFARE SOCIETY,894817.00
KWAZULU-NATAL,SCIDIFA CHESHIRE HOME,799130.00
KWAZULU-NATAL,THE CHILDREN IS OUR FUTURE NPO,210000.00
KWAZULU-NATAL,DHLALAKAHLE CRECHE AND PRE SCHOOL,129450.00
KWAZULU-NATAL,SILETHUTHANDO CRECHE,522035.83
LIMPOPO,MOGOTO DISABLED CENTRE,108500.00
LIMPOPO,MULISA WA NDELE DROP IN CENTRE,119000.00
LIMPOPO,KHOLOFELO COMMUNITY HOME BASED CARE,312990.00
LIMPOPO,TAKALANI HOME COMMUNITY BASED CARE,90000.00
LIMPOPO,LUKALO HOME BASED CARE,119778.00
WESTERN CAPE,BREAST CARE FOUNDATION,638542.00
WESTERN CAPE,BIZWENI CENTRE FOR CHILDREN WITH DISABILITIES,492535.00
WESTERN CAPE,SALESIAN INSTITUTE YOUTH PROJECT,383000.00
EASTERN CAPE,NONZWAKAZI LOWER PRIMARY SCHOOL,299859.85
EASTERN CAPE,FC EAST LONDON,98000.00
EASTERN CAPE,KUNENE JUNIOR SECONDARY SCHOOL,300000.00
EASTERN CAPE,MACIBINI JUNIOR SECONDARY SCHOOL,300000.00
FREE STATE,REITZPARK FOOTBALL CLUB,76612.00
FREE STATE,BETHLEHEM COMBINED SCHOOL,300000.00
FREE STATE,BODIKELA I/S,300000.00
FREE STATE,NTEBOHISENG INTERMEDIATE SCHOOL,258860.00
FREE STATE,NTATELENG I/S,300000.00
FREE STATE,NAMANYANE P/S,250000.00
FREE STATE,BOCHABELA PRIMARY SCHOOL,299000.00
FREE STATE,KATLEHO P/S,288000.00
FREE STATE,MOHLAKANENG INTERMEDIATE SCHOOL,153000.00
FREE STATE,KOOS MOTA INTERMEDIATE SCHOOL,300000.00
FREE STATE,LE ROUX PUBLIC SCHOOL,46615.00
GAUTENG,MASIPHATHISANE DAY CARE CENTRE,122000.00
GAUTENG,ST JOHN THE BAPTIST CATHOLIC CLINIC,155283.00
GAUTENG,TSWELELANG CRECHE,137200.00
GAUTENG,BOIKHUTSO DAY CARE,146020.00
GAUTENG,THEMBELISHA DAY CARE,147545.00
GAUTENG,POSITIVE WOMENS NETWORK,150700.00
GAUTENG,ZITHOBENI DAY CENTRE,135500.00
GAUTENG,KIDS HAVEN,343589.00
GAUTENG,IKUSASA -BOKAMOSO DAY CARE AND ORE-SCHOOL,151378.00
GAUTENG,DINALEDI DAY CARE AND PRE SCHOOL,138500.00
GAUTENG,GOODHOPE CENTRE,140000.00
GAUTENG,MASCA EARLY LEARNING CENTRE,148000.00
GAUTENG,LEBENYA DAY CARE CENTRE,153000.00
GAUTENG,KAMOHELO RESIDENTIAL  & DAY CARE CENTRE,125000.00
GAUTENG,ARISE AND SHINE EDUCARE,123000.00
GAUTENG,HOPE DAY CARE AND PRE SCHOOL,161919.00
GAUTENG,PHOLOSO KE MATLA ED CARE,163550.00
GAUTENG,MATSIDISO SKILLS DEVELOPMENT CENTRE,125000.00
GAUTENG,NEO DAY CARE CENTRE,120000.00
GAUTENG,SECHABA DAY CARE CENTRE,125000.00
GAUTENG,BATHO PELE SOCIAL DEVELOPMENT YOUTH ORGANIZATION,165999.00
GAUTENG,SUNSHINE DAY CARE AND PRE SCHOOL,153150.00
GAUTENG,THE LITTLE HOUSE FOR BABIES,142000.00
GAUTENG,SAVF JUBILEUM SEDEHOF BEHUISING,120000.00
GAUTENG,LEHAE LA BANA DAY CARE & PRE SCHOOL,140000.00
GAUTENG,MARIETTA DAY CARE AND PRE SCHOOL,140000.00
GAUTENG,VAAL ANGELS OF ABANTU ORGANISATION,82400.00
LIMPOPO,NGWANATHEKO DAY CARE CENTRE,118100.00
LIMPOPO,REATLEGILE DAY CARE CENTRE,78000.00
LIMPOPO,WEST RAND ASSOCIATION FOR PERSONS WITH DISABILITIES,252000.00
WESTERN CAPE,SIVUNYIWE IKHWEZI PRE -SCHOOL,350000.00
GAUTENG,QHAKAZANI PRIMARY SCHOOL,300000.00
MPUMALANGA,YEDVWA PRIMARY SCHOOL,250000.00
MPUMALANGA,FRANCIS LADIES FOOTBALL CLUB,207604.00
MPUMALANGA,KAMAQHEKEZA NETBALL CLUB,200000.00
MPUMALANGA,MHLAVA KHOSA PRIMARY SCHOOL,296400.00
MPUMALANGA,BLOCK A JUNIOR DOOLEYS BASKETBALL CLUB,200000.00
MPUMALANGA,ZAMINTUTHUKO PRIMARY SCHOOL,300000.00
MPUMALANGA,AMON NKOSI PRIMARY SCHOOL,300000.00
MPUMALANGA,LOWVELD HIGH SCHOOL,295551.00
NORTH WEST,TLHAKO A THAMAGA PRIMARY SCHOOL,262920.00
GAUTENG,RATANG BANA FUTURE FOR CHILDREN,137887.00
GAUTENG,TSOHANG YOUTH PROJECT,315000.00
GAUTENG,PHUMLANI PROJECT,137000.00
GAUTENG,TSWELOPELE FRAIL CARE,285767.29
GAUTENG,BOPHIRIMA FOR THE EDERLY CENTRE,161544.88
GAUTENG,ROSE HAPPY TIME ELDERLY CARE PROJECTS,178000.00
GAUTENG,THE TOUGHEST YOUNG MINDS,100000.00
GAUTENG,SAVF KOWA PIENAAR TEHUIS,140000.00
GAUTENG,DAISY1S DAY CARE CENTRE & PRE SCHOOL,153500.00
GAUTENG,SAVF CLAREMONT COMMUNITY SERVICES,122000.00
GAUTENG,ARCADIA JEWISH CHILDREN`S HOME,125000.00
GAUTENG,SANDRINGHAM GARDENS,196500.00
GAUTENG,KADIMAH OCCUPATIONAL CENTRE,74000.00
GAUTENG,ZIPHAKAMISE NURSERY AND PRE SCHOOL,140000.00
GAUTENG,PRETORIA COUNCIL FOR THE CARE OF THE AGED,176000.00
GAUTENG,NEO PRE SCHOOL,133280.00
GAUTENG,SOWETO ASSOCIATION OF PERSON WITH DISABILITIES,320000.00
GAUTENG,EKUKHANYENI RELIEF PROJECT,250000.00
GAUTENG,MUNSIEVILLE CARE FOR THE AGED,210000.00
GAUTENG,LITTLE VOICES CRECHE AND PRE SCHOOL,152500.00
GAUTENG,SIBONGILE LEARNING CENTRE AND PRE SCHOOL,155300.00
GAUTENG,FRIENDLY DAY CARE  CENTRE,130000.00
GAUTENG,HARMONE PARK,240000.00
GAUTENG,LEAMOGETSWE SAFETY HOME,254000.00
GAUTENG,GERMISTON SPCA,300830.61
GAUTENG,RELEBOGILE DAY CARE AND PRE SCHOOL,155113.00
GAUTENG,LEGAL RESOURCES CENTRE,340000.00
GAUTENG,OGONE EARLY LEARNING CENTRE,146000.00
LIMPOPO,PHAGAMANG PRE SCHOOL AND CRECHE,101000.00
LIMPOPO,NGWANATHEKO MASEMOLA CRECHE,108335.00
LIMPOPO,LEVUBU HOME BASED CARE,93500.00
LIMPOPO,SEDIBENG DROP IN CENTRE,106500.00
LIMPOPO,HOUSE OF HOPE CENTRE,99000.00
LIMPOPO,TSHITANDANI HOME BASED CARE,102500.00
LIMPOPO,MVELEDZISO HOME BASED CARE,76000.00
NORTH WEST,DIPHETOGO EARLY LEARNING CENTRE,217256.00
NORTH WEST,IKAELELO EARLY LEARNING CENTRE,92000.00
NORTH WEST,LAPOLOGANG CRECHE,172000.00
NORTH WEST,NKUKISE DISABILITY CENTRE,177700.00
NORTH WEST,BOTSHABELO COMMUNITY DEVELOPMENT CENTRE,172400.00
NORTH WEST,TSHIMOLOGO EARLY LEARNING  CENTRE,170000.00
NORTH WEST,MARANATHA CRECHE,177000.00
NORTH WEST,SAKHISIZWE E.L.C,203800.00
NORTH WEST,MPUMELELO EARLY LEARNING CENTRE,131000.00
NORTH WEST,KEATSHEPA DROPPING CENTRE,339562.00
NORTH WEST,MATLHASEDI CHILD CARE CENTRE,201000.00
GAUTENG,IMPUMELELO YA BANTU TRUSTS,449000.00
GAUTENG,DEEP RATANDA DEVELOPMENT PROJECTS,470750.00
FREE STATE,TSHIRELETSONG PRE-SCHOOL AND CRECHE,314640.00
FREE STATE,ITLOTLISENG DAY CARE CENTRE,375687.00
GAUTENG,COMMUNITY BASE DOTS ORGANISATION,131500.00
GAUTENG,THOLAKELE CENTRE OF HOPE,97000.00
GAUTENG,XIHLOVO CHILDREN CENTRE,70000.00
GAUTENG,PRINCE AND PRINCESS ACADEMY TODDLERS,117625.00
GAUTENG,ASSOCITION FOR MATHEMATICS EDUCATION OF SOUTH AFRICA,120000.00
GAUTENG,SOWETO EPILEPSY SELF HELP ORGANISATION,109000.00
GAUTENG,BABELEGI PRE SCHOOL,100000.00
GAUTENG,THABANG JUNIOR DAY CARE,107000.00
GAUTENG,LETHABO CMMUNITY SERVICE CENTRE,149700.00
GAUTENG,MENTORING AND EMPOWERMENT PROGRAM FOR YOUNG WOMEN,69000.00
